CC1=C([C@@H](C(=C(N1)SCC(=O)Nc2ccccc2)C#N)c3ccccc3Cl)C(=O)C,4.97
c1cc2c(cc1c3ccc4c(c3)C(=O)N(C4=O)CCO)C(=O)N(C2=O)CCO,3.19
COc1ccc(cc1)NC(=O)c2cc(cc(c2)NC(=O)c3ccccc3)C(=O)Nc4ccc(cc4)OC,5.59
Cc1ccccc1N2[C@@H]([C@@H]3[C@@H](O2)C(=O)N(C3=O)c4c(c5c(s4)CCCC5)C#N)c6ccc(cc6)OC,5.83
CC[C@@H]1CCc2c(sc(c2C(=O)OCC)NC=C3C(=O)N(C(=O)N(C3=O)C)C)C1,5.76
CCOc1cc(ccc1OC(C)C)[C@H]2[C@@H]3CN(CC=C3C(=C(C2(C#N)C#N)N)C#N)C(=O)OC(C)(C)C,5.83
Cc1ccc(cc1)S(=O)(=O)/N=C\2/N(C(=O)C(=CN(C)C)S2)C3CCCCC3,4.75
CCOc1ccc(cc1OCC)C[C@H]2c3cc(c(cc3CCN2C(=O)c4c(ncs4)C)OCC)OCC,4.98
CC1(OC[C@@H](O1)COc2c(c(nc(c2Cl)F)N3CCOCC3)F)C,4.07
COc1cccc(c1)C2=NN=C3[C@@H]2[C@H](C(=C(O3)N)C#N)c4cc(c(cc4Br)OC)OC,4.52
CCNC(=O)/C(=C/c1cn(nc1c2cccs2)c3ccccc3)/NC(=O)c4ccccc4,4.64
COC(=O)c1ccc(cc1)N([C@H]2CS(=O)(=O)C=C2)C(=O)C(F)(F)F,2.05
Cc1cccn2c1nc(c(c2=O)C=O)NC,2.68
CC(NC(SC1=C2)=NC1=CC3=C2N=C(S3)NC(C)=O)=O,3.13
O=C(C(F)(F)F)N2C(c3occc3)C(C(CC(c5cc([N+]([Or])=O)ccc5)C4)=O)=C4Nc1ccccc12,4.68
COc1ccc(C5CC3=C(C(C5)=O)C(c4cc(OC)c(OC)c(OC)c4)N(C(C(F)(F)F)=O)c2c(N3)cccc2)cc1,4.87
Cc1ccc(cc1N2C(=O)[C@H]3[C@H]4C=CC=NN4[C@@H]([C@@H]3C2=O)C(=O)C(C)(C)C)[N+](=O)[Or],3.85
c1ccc2c(c1)nc3c(n2)n(c(n3)c4ccc(cc4)[N+](=O)[Or])C[C@@H]5CCCO5,3.75
CCOC(=O)c1c(c2c([nH]1)CCC(=C2Cl)C=O)C,3.92
c1ccc(cc1)S(=O)(=O)c2c3c(nc(c(n3)C#N)C#N)n(c2N)Cc4ccc(cc4)F,4.86
CCOCCOC(=O)[C@H](C)n1cnc2c(c1=O)c3c(s2)C[C@H](CC3)C,4.25
Cc(nnc12)n1c(cc(Cl)cc3)c3n(CCNc4ncc(C(F)(F)F)cc4Cl)c2=O,4.57
Cc1ccc(n1c2ccc(cc2)c3ccnc4n3ncn4)C,3.5
COc1ccc(cc1OC)C(=O)/C=C/Nc2ccc(c(c2)C(F)(F)F)Cl,5.31
COC(=O)/C=C/CN1C(=O)c2ccccc2C1=O,2.46
C[C@H](c1ccccc1)NC(=O)C2CCN(CC2)C(=O)c3ccc(cc3)F,3.48
C[C@@]1([C@H]2NC(=S)N(N2C(=S)N1)c3ccc(cc3)Cl)c4ccc(cc4)Cl,4.94
CN(C)C(=C(C#N)C#N)/C=C/Nc1cc(cc(c1)Cl)Cl,1.59
O=C(Nc(cc4c(CCCC4=O)n2CCNc3ncc(C(F)(F)F)cc3Cl)c2=O)c1ccc(Cl)cc1,5.83
c1cc(sc1)C[C@H](C#N)c2c(cc(cn2)C(F)(F)F)Cl,4.09
C[C@H](C(=O)c1cn(nn1)c2ccc(cc2)OC(F)(F)F)Oc3ccc(cc3F)F,5.83
CCO[C@@]([C@@H]1[C@@H]4[C@@H](C(N(N(c5ncc(C(F)(F)F)cc5Cl)C)[C@]4=O)=O)[C@](C3=C(O)c2c(C3=O)cccc2)=N1)=O,4.38
Cc1c(c(=O)ccn1Cc2ccc(cc2)Cl)OCc3c(cccc3Cl)F,5.63
Cc1cc(nc(n1)N(C(=O)C)C(=O)C)n2c(cc(n2)c3ccc4ccccc4c3)C(F)(F)F,
CC1(CC2=C([C@@H](C(=C(O2)N)C#N)c3ccc(cc3)C(F)(F)F)C(=O)C1)C,4.55
CCOc1ccc(cc1OCC)CC(=O)C2=C(CCCC2=O)N3CCCC3,3.3
Cc1c(c2c(s1)[C@H](C(=C(O2)N)C#N)c3cc(cs3)Br)C(=O)OC,5.06
COc1cc(c(cc1OC)NC(=O)COc2c(non2)N3CCOCC3)C(=O)OC,4.49
CN(C)c1nc(nc(n1)N)COC(=O)c2ccc(cc2)n3cnnc3,2.74
COc1ccc(c(c1)OC)[C@@H]2CC(=O)N(C3=C2C(=O)CCC3)c4c(c5c(s4)CCCC5)C#N,4.55
COc1cccc(c1)OCCn2c(=O)c3cc4c(cc3c2=O)c(=O)n(c4=O)CCOc5cccc(c5)OC,5.43
CC(C)(C)C(=O)[C@H]1[C@@H](C([C@@H]2N1c3ccccc3C=C2)(C#N)C#N)c4ccsc4,3.37
CC1=C([C@H](C2=C(N1)C[C@@H](CC2=O)c3cccs3)c4ccc5c(c4)OCO5)C(=O)OCCc6ccccc6,5.44
CC1=C([C@H](C2=C(N1)C[C@H](CC2=O)c3ccccc3OC)c4ccc(cc4)OC(=O)C)C(=O)OC5CCCC5,5.81
CCOc1cc(c(cc1OCC)NC(=O)c2cc(c(cc2Cl)Cl)S(=O)(=O)N3CCOCC3)C#N,4.31
O=c1cc(CO)oc2c1OC(N)=C(C#N)C2c3c(OCc4ccccc4Cl)cccc3,4.34
CC(C)CNc1nc(nc(n1)SCC(=O)OC)N2CCOCC2,3.75
Cc1ccccc1C(=O)N[C@H](C(Cl)(Cl)Cl)NC(=S)Nc2ccccc2OC,3.95
CC1=C(C(C(=C(N1)C)C(=O)OC)c2cn(nc2c3cccc(c3)[N+](=O)[Or])c4ccccc4)C(=O)OC,5.04
Cc1c(c(=O)n(n1C)c2ccccc2)N[C@H](C(Cl)(Cl)Cl)NC(=O)c3cccc(c3)[N+](=O)[Or],3.99
C[C@H]1CN(C[C@@H](O1)C)C(=O)c2cc(nc3c2cccc3)c4ccc5c(c4)OCO5,4.19
CCC(=O)OCCN1C(=O)c2ccc(cc2C1=O)C(=O)c3ccc4c(c3)C(=O)N(C4=O)CCOC(=O)CC,
Cc1ccc(cc1C)n2c(cc(=O)cc2C)C,2.95
CCc1cccc(c1N([C@@H](C)COC)C(=O)Cn2c3ccccc3nc2[C@@H](C)O)C,4.48
Cc(cc2c1C(c3cc(OC)c(OC)c(OC)c3)C(C#N)=C(N)O2)[nH]c1=O,2.55
c1ccc(cc1)C(=O)N2CCCC[C@H](C2=O)Sc3nnc4n3cccc4,3.14
N1(C(=O)C2C3c4c(cccc4)C(C2C1=O)c1c3cccc1)CCOC(=O)c1ccc(cc1)S(=O)(=O)N(CCC)CCC,4.17
Cc1ccc(c(c1)C)NC(=O)c2c(ccc(c2OC)Cl)Cl,4
CCOC(=O)c1c(sc(n1)N)C,1.74
COc1ccc(cc1)N2[C@@H](C(C(=C2N)C#N)(C#N)C#N)c3cccc(c3)[N+](=O)[Or],
c1ccc(cc1)C(=O)Oc2ccc3cc(c(=O)oc3c2)c4nc5ccccc5s4,5.7
CC(C)CCn1c2c(nc1NCCO)n(c(=O)n(c2=O)C)C,2.93
O=C(OC)C1=CC=C(C2C(C(OCC)=O)=C(N)N(C(/C(S4)=C/C3=CC=C(C(OC)=O)C=C3)=O)C4=C2C(OC)=O)C=C1,6.95
c1cc(ccc1CON2[C@H]3CCCC[C@@H]3N(C(=O)C2=O)OCc4ccc(cc4)Br)Br,5.49
Cc1cc(c(n1CCOC)C)C(=O)CSc2c3c(c(sc3ncn2)C)C,4.59
C[C@@H]1CCc2c(sc3c2c(ncn3)SCC(=O)Nc4cc(ccc4C(=O)OC)C(=O)OC)C1,5.79
Cc1ccc(cc1C)NC(=O)[C@@H]2CCCN2C(=O)OC(C)(C)C,3.9
CC(=O)[C@@]1(CC[C@@H]2[C@]1(CC[C@H]3[C@@H]2CCC4=CC(=CC[C@@]34C)NOCC(=O)N[C@@H](c5ccccc5)C(=O)OC)C)O,6.27
CCCC[C@]1(NC(=S)N(N1)c2ccc(cc2)C)c3ccccc3,5.1
C1CCc2c(c3c(nc(nc3s2)SCC(=O)N(CCO)CCO)N)C1,3.2
Cc1cc2c(c(c1C)[N+](=O)[Or])nsn2,2.64
CCOP(=O)(Cc1ccc(o1)CP(=O)(OCC)OCC)OCC,3.25
COc1ccc(cc1)/N=C/c2ccc(cc2)/C=N/c3ccc(cc3)OC,5.24
CCOP(=O)(C(C)(C)OC(=O)NC(F)(F)F)OCC,
CCCc1c2c(n[nH]1)OC(=C([C@@]23c4ccccc4N(C3=O)CC(=O)N)C(=O)OC)N,4.48
c1ccc2c(c1)ncc(n2)c3cccc(c3)NC(=O)c4cccs4,4.34
c1ccc(cc1)N2[C@@H]([C@@H]3[C@H](O2)C(=O)N(C3=O)c4ccc(cc4)Cl)c5ccccc5OS(=O)(=O)c6ccccc6,6.47
CCCC(=O)OCC(=O)Nc1ccc(cc1Cl)F,3.02
c1ccc2c(c1)/C(=C/3\C(=O)N(C(=S)S3)Cc4ccco4)/C(=O)N2CC(=O)Nc5ccc(cc5)F,6.36
Cc1ccccc1c2nc(on2)CCl,3.3
c1ccc(cc1)CSC[C@@H]2C(=O)N(C(=S)N2)C3CCCCC3,4.58
CCOC(=O)N1CCN(CC1)C(=O)c2ccc(cc2)N3C(=O)[C@H]4CCCC[C@@H]4C3=O,3.74
CC(C)CCn1c2c(nc1NCCO)n(c(=O)n(c2=O)C)C,5.36
COc1ccc(c(c1)NC(=O)c2ccc(cc2)NC3=C(C(=O)N(C3=O)C4CCCCC4)Cl)OC,5.96
N1(C(=CC=CC(=O)C(F)(F)F)C(c2c1cccc2)(C)C)C,4.41
CC(=O)OCCC1=CC[C@H]2C[C@@H]1C2(C)C,
C[C@H]1CCc2c(sc(n2)NC(=O)c3ccc(c(c3)F)F)C1,4.79
CC1(C(=NC(=S)N1c2ccc(cc2)OC)N[C@@H]([C@H](n3cncn3)Oc4ccc(cc4)Cl)C(C)(C)C)C,5.56
c1cc(ccc1c2nc(nc(n2)N)N)Oc3ccc(cc3)Oc4ccc(cc4)c5nc(nc(n5)N)N,
C1(=C(NC(=C(C1c1sccc1)C#N)SCCCCCC)C)C(Nc1c(cccc1)OC)=O,6.28
C1C=C[C@@H]2[C@H]1[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl,5.69
Cc1c(c(=O)n(n1C)c2ccccc2)N/C=C\3/c4ccc(cc4C(=O)N(C3=O)Cc5ccco5)OC,4.66
CCCCC(=O)Nc1ccc(c(c1)[N+](=O)[Or])F,3.04
CCO/C(O)=C/c2nc1nonc1nc2O,1.61
COc1cc(cc(c1OC)OC)/C=C/2\CCC/C(=C/c3cc(c(c(c3)OC)OC)OC)/C2=O,
CCC(=O)N1c2ccccc2rc3c(nc(nn3)SC)O[C@H]1c4ccc(c(c4)OC)OCC,3.95
CC[C@@H](C#C[C@](C)(CCC=C(C)C)O)O,
c1c(cc2c(c1)OCO2)/C=C/C(=O)NCCCCNC(=O)/C=C/c3cc4c(cc3)OCO4,4.59
COc1cc(cc(c1)OC)C(=O)Oc2ccc(cc2)C(=O)OC,4.64
COc1ccc(cc1CSc2ccccn2)[C@H]3C(=C(N(C4=C3C(=O)CCC4)c5ccccc5C(F)(F)F)N)C#N,5.45
S1(=O)(=O)N(C(=O)c2ccccc21)CC(=O)NC(P(=O)(OCC)OCC)C(Cl)(Cl)Cl,
CC(C)C(=O)N[C@@H](C(Cl)(Cl)Cl)Oc1ccc(cc1)C=O,3.68
CC(C)[C@@H](C(=O)Nc1nc(cs1)c2ccc(cc2)S(=O)(=O)N3CCOCC3)N4C(=O)c5ccccc5C4=O,5.32
CC(C)OC(=O)C1=C(OC(=C([C@@H]1c2ccncc2)C#N)N)CSc3c(cc4c(n3)CCCCC4)C#N,5.43
CCCCC1(OC(=O)C(=Cc2ccc3c(c2)OCO3)C(=O)O1)C,
Cc1ccsc1/C=C/2\C(=O)N(C(=O)S2)CC(=O)N3CCCCC3,
Cc1ccccc1OCC(=O)NCCNC(=O)COc2ccccc2C,4.25
CC(=O)N1CC(=O)N(C1=S)CC(=O)N(Cc2ccccc2)c3nc(cs3)c4ccccc4,4.43
COc1cc(cc(c1OC)OC)[C@@H]2C3=C(CCCC3=O)N(C(=C2C(=O)c4ccccc4)N)c5ccccc5C(F)(F)F,4.51
Cc1nnc(s1)N2[C@@H](c3c(=O)c4ccccc4oc3C2=O)c5cccc(c5)OCC=C,4.52
CCOc1cc(cc(c1OCC#C)I)C=C2C(=O)N(C(=S)N(C2=O)C)C,3.72
COc1nc(nc(n1)Cl)Nc2ccccc2,2.89
c1cc(cc(c1)Oc2ccc3c(c2)C(=O)N(C3=O)CCO)Oc4ccc5c(c4)C(=O)N(C5=O)CCO,4.61
Cc1cccc(c1)n2c(cn3c2nc4c3c(=O)n(c(=O)n4C)C)c5cccc(c5)OC,4.16
CCc1ccc(cc1)c2csc(n2)/C(=C/Nc3ccc4c(c3)OCO4)/C#N,6.59
CCN(c1nnc(s1)c2ccc(cc2)Cl)C(=O)CN3C(=O)[C@@H]4CCCC[C@@H]4C3=O,4.91
Cc1c2c(n(c(c2c(nn1)C)C)[C@H](C)c3ccc(cc3)OC)C,3.43
C[C@@H]1CCCN(C1)c2nc3c(n2CCSc4nc5ccccc5s4)c(=O)n(c(=O)n3C)C,5.05
c1ccc(cc1)COC(=O)CSc2c(c(sn2)SCC(=O)OCc3ccccc3)C#N,5.6
c1cc(sc1)/C=C/2\C(=O)N(C(=S)S2)CCCCCC(=O)N3CCOCC3,4.92
Cc1c(c(=O)c2ccc(cc2o1)OCC(=O)OCC=C)c3ccc(cc3)Cl,4.84
CCc1cc2c3c(c1)[C@@]4(C(=C(OC5=C4C(=O)CC(C5)(C)C)N)C#N)C(=O)N3C(C=C2C)(C)C,5.39
CCCSc1nc2c(c(=O)n1c3ccc(cc3)Br)SCC2,4.61
CCCCCC(=O)NC1(CCCC1)CCC,4.28
CCOC(=O)C1=C(OC(=C([C@H]1c2cccc(c2)I)C#N)N)C,4.48
CCCCN1[C@H]2[C@@H](N(C1=O)C)N(C(=O)N2C)CCCC,2.69
Cc1c(sc(n1)SCCOc2ccccc2)C(=O)C,3.86
c1ccc(cc1)[C@H]2[C@@H]3[C@@H](C(=O)N(C3=O)c4ccccc4)C5(O2)C(=O)c6ccccc6C5=O,4
CCc1ccc(cc1)[C@@H]2C(=C(N=C3N2C(=O)CCS3)C)C(=O)OC(C)C,4.75
Cc1cc2c(c(=O)o1)[C@H](C(=C(O2)N)C#N)c3cccc(c3F)F,3.1
c1(c(c(nc(c1F)F)F)F)NN,0.86
c1ccc(cc1)/C=C/C(=O)Nc2ccc(cc2)N3CCN(CC3)C(=O)c4cccs4,4.94
CCOc1cc(ccc1OCc2ccc(cc2)Cl)[C@@H]3C(=C(NC(=S)N3)C)C(=O)OCC,5.31
Cc1cc(c(n1C[C@@H]2CCCO2)C)C(=O)COC(=O)c3ccc(cc3OC)OC,4.18
Cc1c2c(nc3n(c2=O)CCCCC3)sc1C(=O)N4CCN(CC4)S(=O)(=O)c5ccccc5,4.13
CC(=C)CSc1nnc(n1C2CCCC2)c3cccc(c3)S(=O)(=O)N4CCOCC4,4.73
c1cc(sc1)c2nnc(o2)SCC(=O)NCCN3C(=O)CSC3=O,2.31
Cn1c2ccccc2nc1[C@@H](C#N)C(=O)[C@H](c3ccccc3)Sc4ccccc4,5.28
c1cc(ccc1NC(=O)c2ccc(o2)COc3ccc(cc3)I)OC(F)F,5.99
Cc1ccc(cc1)CN2C(=O)/C(=C/[C@H]3CCC=CC3)/SC2=S,6.26
c1ccc(cc1)CCNC(=O)c2ccc(cc2)Cl,3.71
c1cc(cc(c1)S(=O)(=O)N2CCOCC2)C(=O)N3CCN(CC3)c4cccc(c4)Cl,4.34
Cc1c2c(nc3n(c2=O)NC(=CS3)c4cc5ccccc5oc4=O)sc1C(=O)Nc6ccccc6OC,
CC(=O)c1ccc(cc1)NC(=O)CNC(=O)CNC(=O)[C@H]2[C@H]3[C@@H]([C@@H]4[C@H](O2)OC(O4)(C)C)OC(O3)(C)C,3.39
Cc1cccc(c1NC(=O)Cn2cc(c3c2cccc3)C(=O)C4CC4)C,3.47
CCOC(=O)c1c2c(sc1NC(=O)CSc3nnc(s3)C)CCCCC2,5.03
Cc1ccc(c(c1)C)N(C[C@@H](Cn2c3ccccc3c4c2cccc4)O)S(=O)(=O)C,5.56
CC1CCC2(CC1)N=C(C(=O)N2CC(=O)Nc3ccc4c(c3)OCCO4)c5ccccc5,5.07
CC(C)CN1C(=O)/C(=C/[C@H]2CCC=CC2)/SC1=S,6.66
C[C@@]12CC[C@H]3[C@@]1(CO[C@@]2(C3)C(=O)NCC(F)(F)F)C,3.11
Cc1c(c(cc(c1C)Br)C(=O)NCCCOC)C,2.93
C=CCN2C1=C(OC)C=CC=C1S/C2=N\C(C3=CC(OC)=C(OC)C(OC)=C3)=O,5.14
CC[C@@H]1CCCCN1C(=O)COc2cccc3c2CCN(C3=O)Cc4ccc(cc4)Cl,5.23
O=C(C3=CC=C(S(=O)(N(C4=CC=CC=C4)C)=O)C=C3)\N=C2N(C)C1=CC=C([N+]([Or])=O)C=C1S/2,5.84
Cc1c(c(n(n1)c2ccccc2)N)c3ccccc3,3.27
c12n(nc(n2)SCc2c(cccc2)F)C(C(=C(N1)C)C(Nc1c(cccc1)OC)=O)c1ccncc1,4.66
Cc1cc(=O)oc2c1ccc(c2)OC[C@H]3c4cc(c(cc4CCN3C(=O)C5CCCCC5)OC)OC,5.07
c1cc(oc1)C(=O)N2CCN(CC2)c3ccc(cc3Cl)NC(=O)c4c(c(c(c(c4F)F)F)F)F,5.85
CCCOc1ccc(cc1)NC(=O)C[C@H]2C(=O)N(C(=S)N2C3CC3)c4ccc(cc4)Cl,5.41
Cc1c(cn(n1)C)c2cc(nc(c2C#N)SCC(=O)NCC=C)C(F)F,3.74
c1cc(c(c(c1)Cl)Cn2ccc(n2)Nc3nnc(s3)Cc4ccc(cc4)n5cnnn5)C,4.99
Cc1cc(nn1[C@@H](C)c2nnc(s2)Nc3ccn(n3)Cc4ccccc4)C(F)(F)F,5.34
Cn1c(c(cn1)Br)C(=O)N2CCCCCC2,2.63
Cn1cnnc1SCC(=O)Nc2cc(c(cc2C(=O)OC)OC)OC,2.78
CC1=C([C@H](NC(=O)N1)c2ccc(c(c2)OC)OC(F)F)C(=O)OC(C)C,3.75
CC1=NN([C@@](C1)(c2ccc(cc2)Cl)O)C(=O)c3ccccc3Cl,3.73
Cc1cc(n(c(=O)c1C#N)/N=C/c2ccccc2OC)C,3.08
c1cc(cc(c1)C(=O)N2CC[C@H](n3c2ccn3)C(F)(F)F)COCC(C(F)F)(F)F,4.27
c1c(nc2cc(nn2c1C(F)(F)F)C(=O)NC[C@H]3CCCO3)C4CC4,3.33
CCn1cc(c(n1)C)CN(C)C(=O)c2cc3cc(ccc3oc2=O)Br,3.27
C[C@@H]1CCCCN1C(=O)CCCCC(=O)N2CCCC[C@H]2C,3.42
CCCn1c2ccccc2c3c1nc(nn3)SCC(=O)N[C@H](C)c4ccccc4,4.36
CCCC1=C([C@@H](NC(=O)N1)c2ccc3c(c2)OCO3)C(=O)OCC,3.59
Cc1c2c([nH]n1)OC(=C([C@H]2c3ccc(c(c3)OC)OCc4cccc(c4)F)C#N)N,4.42
Cc1oc(cc1)/C=C/C(=O)NCCNC(=O)/C=C/c2oc(cc2)C,3.97
C[C@@H]1CCC[C@H](N1C(=S)NCCCOC)C,2.8
CCSCCOC(=O)C1=C(NC2=C([C@H]1c3ccc4c(c3)OCO4)C(=O)C[C@H](C2)c5cccs5)C,5
c1cc(c(cc1NC(=S)NC[C@@H]2CCCO2)Cl)OC(F)F,3.74
Cc1c(c(n(n1)C)C)CN(C)C(=O)c2ccc(o2)Cn3c(c(c(n3)C)[N+](=O)[Or])C,3.27
Cc1c(cnn1C)CN(C)C(=O)[C@@H](C)n2c(c(c(n2)C(F)F)Br)C,3.12
c1cc2c(cc1Cl)sc(c2Cl)C(=O)N3CCN(CC3)C(=S)NC[C@H]4CCCO4,4.83
Cn1c(c(cn1)[N+](=O)[Or])C(=O)N2CCN(CC2)C(=O)c3c(c4ccc(cc4s3)Cl)Cl,
Cc1c(cn(n1)C)c2cc(n3c(n2)cc(n3)C(=O)N4C[C@H](O[C@H](C4)C)C)C(F)(F)F,4.11
Cc1c(cn(n1)C)c2cc(n3c(n2)c(cn3)C(=O)N(C4CCCCC4)C5CCCCC5)C(F)(F)F,5.81
C[C@@H](C(=O)Nc1ccc2c(cc(=O)oc2c1)C(F)(F)F)n3c(c(c(n3)C(F)(F)F)Cl)C4CC4,6.63
Cc1c(c(nn1[C@@H](C)C(=O)N2CCOCC2)C(F)(F)F)Cl,3.08
c1ccc(cc1)NC(=O)CN2[C@@H]3[C@@H](C(=O)N(C3=O)c4ccc(cc4Cl)Cl)N=N2,4.3
CCn1ccc(n1)CN(C)C(=O)c2ccccc2COc3ccc(cc3F)F,4.43
Cc1ccc(c(c1)OCc2ccc(o2)c3[nr]n4cncr5n[nH+]cc5c4n3)Cl,4.4
c1ccc(cc1)OCc2nnc(n2N)SC(F)F,1.85
CCn1c(nnc1SCC(=O)NCC=C)CCn2c(c(c(n2)C)Br)C,3.53
c1cc(oc1COc2c(c(cc(c2F)F)F)F)C(=O)NC3CC3,3.54
CCOCCOC(=O)C1=C(NC2=C([C@@H]1c3ccc(cc3)C)C(=O)CCC2)C,3.89
C[C@@H](c1nc2c3cnn(c3ncn2n1)c4ccccc4)n5cc(cn5)[N+](=O)[Or],3.73
CCn1c(nnc1SCc2nc3c4cnn(c4ncn3n2)C)c5cc(n(n5)C)C(F)(F)F,3.85
CCOC(=O)N1CCN(CC1)C(=O)c2c3c(on2)CC[C@@H](C3)C(C)(C)C,4.52
Cc1cc(n2c(n1)cc(n2)c3nnc(o3)c4cccc(c4)C(F)(F)F)C(F)(F)F,4.92
CCCOC(=O)c1c(c(sc1NC(=O)C2CCN(CC2)S(=O)(=O)C)C(=O)N)C,3.9
CC(C)COc1ccc(cc1)C(=O)N2[C@@](CC(=N2)C(F)F)(C(F)F)O,5.16
CC(C)(C)C1=C([C@]2(c3ccccc3NC2=O)C(=C(O1)N)C(=O)OCCOC)C(=O)OC,
CC(C)(C)c1cc(nc(n1)SCCNC(=O)C2CCCCC2)C(F)(F)F,5.77
CCn1cc(cn1)c2nc3c4c(c(sc4ncn3n2)C)C,3.77
CCCNC(=O)N1CCN(CC1)C(=O)NCCC,1.04
c1ccc(cc1)C(=O)[C@H](NC(=O)c2ccccc2)Sc3ncccn3,3.62
Cc1cc(n2c(n1)nnc2SCc3ccc(cc3)C(=O)c4ccccc4)C,4.43
CC(=O)N[C@@H]1[C@H]([C@H]2[C@@H](COC(O2)(C)C)O[C@@H]1Oc3cccc4c3cccc4)O,3.8
CC1=C(C(OCC)=O)C(C2=CC=CS2)N(C(/C(S4)=C/C3=CC=C(OC(C)=O)C=C3)=O)C4=N1,4.77
CCOC(=O)c1c(nc(s1)NCCNc2nc(c(s2)C(=O)OCC)C)C,4.66
CC(C)(C)N(C)C(=O)c1c(c(c(c(c1F)F)F)F)F,3.45
CCCC[C@H](CC)Cn1c2c(nc1SCC(=O)Nc3ccc(cc3)OC)n(c(=O)n(c2=O)C)C,5.51
c1cc2c(cc1Br)c(cn2CC(=O)N3CCCCCC3)C(=O)C(F)(F)F,4.62
c1ccc(cc1)S/C=C/C=C/S(=O)(=O)c2ccccc2,4.03
Cc1cc(c(s1)C)c2c3c([nH]n2)OC(=C([C@H]3c4ccc(cc4)NC(=O)C)C#N)N,4.26
Cc1c2c(n(n1)c3cccc(c3)Cl)OC(=C([C@@H]2c4ccc(cc4)NC(=O)C)C#N)N,4.93
c1cc(c(cc1)[N+](=O)[Or])/C=N/c2ccc(cc2)/N=C/c3c(cccc3)[N+](=O)[Or],2.95
c1ccc(cc1)C(=O)[C@@H]2[C@H](C([C@@H]3N2c4ccccc4C=C3)(C#N)C#N)c5ccc(s5)Br,5.05
CN(CCO)S(=O)(=O)c1ccc2c3ccc(cc3oc(=O)c2c1)S(=O)(=O)N(C)CCO,3.2
CCOCc1c(cc(c(c1C)[C@H]2c3c(n[nH]c3OC(=C2C#N)N)C)C)C,4.09
Cc1ccccc1O[C@H]2[C@@H](N(C2=O)Cc3ccc4c(c3)OCO4)c5ccc6c(c5)OCO6,4.37
Cc1ccc(cc1Cl)NC(=O)CSC2=C([C@@H](C(=C(N2)C)C(=O)Nc3ccccc3OC)c4ccco4)C#N,6.27
S1(=O)(=O)N=C(c2c1cccc2)NCCOC(=O)c1ccc(cc1)Br,
c1cc(sc1)S(=O)(=O)/N=C\c2ccc(cc2)Br,2.14
Cc1ccc(cc1)SCC(=O)NCc2cccc(c2)CNC(=O)CSc3ccc(cc3)C,5.08
c1ccc2c(c1)C(=O)N(S2(=O)=O)CC(=O)Nc3ccc(cc3)S(=O)(=O)N4CCCCCC4,4.73
Cc1ccc(cc1)c2nc3n(n2)C(=O)C[C@@H](S3)c4cccc(c4)[N+](=O)[Or],4.49
CC(C)c1ccc(cc1)CNC(=O)C(=O)NCCCOC(C)C,4.57
COc1cc(cc(c1OC)OC)C(=O)Nc2cccc(c2)C#N,3.44
O=C(/C(S4)=C/C3=C([N+]([Or])=O)C=C(OC)C(OC)=C3)N(C4=NC2)CN2C1=CC=C(OCC)C=C1,4.93
Cc1ccccc1N[C@@H](c2ccccc2F)P(=O)(OC(C)C)OC(C)C,5.63
CCn1c(nnc1SCC(=O)Nc2ccc(cc2)C(=O)OC)c3ccccc3,4.24
CC1(CC2=C([C@H](C(=C(N2c3ccc(cc3)Cl)N)C#N)c4ccc(c(c4)OC)OC)C(=O)C1)C,4.34
c1ccc(cc1)CSCC(=O)Nc2ccc(cc2)c3ccc(cc3)[N+](=O)[Or],5.38
CCOc1ccc(cc1[C@H]2C3=C(CC(CC3=O)(C)C)Nc4n2ncn4)Br,3.85
CCOC(=O)CSc1nnnn1c2cccc3c2cccc3,3.8
C[C@@]12CC[C@@H](C1(C)C)C(=O)N(C2=O)CC#C,2.28
c1ccc(cc1)n2c(nnn2)OCCOc3nnnn3c4ccccc4,3.72
CS(=O)(=O)N(CC(=O)N1CCc2ccccc2C1)c3ccc(cc3)OCc4ccccc4,4.91
CCCOc1ccc(cc1)N2C(=O)C[C@@H](C2=O)N3CCNC3=S,2.68
CS(=O)(=O)N(CC(=O)Nc1c(cccc1F)F)c2cc(c(cc2Cl)Cl)Cl,4.34
CC(C)N(Cc1nc(no1)c2ccccc2)C(=O)c3ccccc3CCc4ccccc4,5.98
c1ccc(c(c1)CN(C(=O)c2cccc(c2)[N+](=O)[Or])N3C(=O)c4ccccc4C3=O)F,4.47
c1cc(ccc1C(=O)N(Cc2ccc(c(c2)Cl)Cl)N3C(=O)[C@@H]4CCCC[C@H]4C3=O)Cl,5.51
C[C@H](C(=O)NC1CCCC1)N(c2ccc(cc2)Cl)S(=O)(=O)C,3.48
CC(=O)c1ccc(cc1NC(=O)c2ccccc2)C(C)(C)C,5.13
Cc1ccc(cc1)[C@@H](O)P(=O)(OCC(C)C)OCC(C)C,4.44
CCCCOC(=O)C1=C(NC2=C([C@H]1c3ccccc3OC)C(=O)CCC2)C,4.21
Cc1ccc2c(c1)c3c([nH]2)nc(nn3)N/N=C/C=C/c4ccco4,2.18
C1COCCN1P(=O)(OCC(F)(F)F)OCC(F)(F)F,2.69
c1cc(c(cc1)NC(=O)/C=C/c2occc2)NC(=O)/C=C/c3occc3,3.79
